"record_type","model_name","data_name","model_class","formula","created_at","bundle_created_at","n","r","r_squared","adj_r_squared","see","ss_regression","ss_residual","ss_total","df_regression","df_residual","df_total","ms_regression","ms_residual","f","significance","sigma","aic","bic","rmse","mae","term","estimate","std_error","t_value","p_value"
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R205",0.113509,0.033878,3.350527,0.000818
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R207",0.191466,0.068214,2.806828,0.00504
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R208",0.763489,0.09143,8.350548,0
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R209",0.550266,0.145731,3.775897,0.000163
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R210",0.942811,0.293751,3.209556,0.001345
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R211",-0.926378,0.27871,-3.323809,9e-04
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R212",0.096268,0.031,3.105453,0.00192
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R213",0.194507,0.034833,5.58393,0
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R214",0.341502,0.026874,12.707421,0
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R215",0.577615,0.077733,7.430774,0
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R216",0.62407,0.234727,2.658707,0.007891
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R218",-0.2869,0.117394,-2.443906,0.014594
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R219",0.515923,0.158709,3.250754,0.001165
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R221",0.070372,0.034237,2.055442,0.039934
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R222",-0.139184,0.034813,-3.998117,6.6e-05
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R224",-0.249861,0.041618,-6.003656,0
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R226",-0.610317,0.228496,-2.671017,0.007609
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R227",0.480806,0.151126,3.1815,0.001482
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R228",-0.634727,0.173796,-3.652134,0.000265
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"(Intercept)",8.405893,0.242243,34.700313,0
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ln_landratio",0.164125,0.043928,3.736238,0.000191
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"lnsbldsfint",0.44332,0.036553,12.128309,0
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"arterial",-0.080213,0.033582,-2.388602,0.016982
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"smallest",0.073716,0.038889,1.895537,0.05813
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"largest",0.072235,0.02981,2.423212,0.015451
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"good",0.339302,0.064947,5.224328,0
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"fair",-0.188172,0.018892,-9.960339,0
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"poor",-0.156888,0.059046,-2.657076,0.00793
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"very_poor_unsound",-0.629483,0.222207,-2.832868,0.004648
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"qabove_avg",0.141345,0.043909,3.219033,0.001302
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"qbelow_avg",-0.040651,0.024249,-1.67644,0.09377
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"yb_pre_1929",-0.105533,0.024798,-4.255757,2.2e-05
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"crawl",-0.274128,0.144686,-1.894647,0.058248
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"garage",0.065125,0.016297,3.996223,6.6e-05
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"fireplace",0.072624,0.019308,3.761269,0.000173
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"hot_water",0.046472,0.027625,1.682244,0.09264
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R202",0.14977,0.054289,2.758773,0.005842
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R203",0.239861,0.033098,7.24701,0
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R204",0.349641,0.141821,2.465363,0.013751
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R205",0.118845,0.033907,3.505067,0.000464
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R207",0.183235,0.068224,2.685767,0.007282
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R208",0.763277,0.091389,8.351978,0
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R209",0.574017,0.145492,3.945344,8.2e-05
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R210",1.108025,0.292268,3.79113,0.000153
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R211",-0.928005,0.278693,-3.329845,0.000881
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R212",0.093092,0.031011,3.001874,0.002708
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R213",0.185397,0.034766,5.332644,0
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R214",0.337931,0.026833,12.593903,0
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R215",0.598286,0.077445,7.725278,0
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R216",0.712893,0.234473,3.040406,0.002386
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R218",-0.286109,0.117367,-2.437737,0.014845
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R219",0.506401,0.158659,3.19175,0.001431
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R221",0.064652,0.034239,1.888268,0.059099
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R222",-0.1496,0.034479,-4.338868,1.5e-05
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R224",-0.255949,0.041651,-6.145049,0
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R226",-0.587607,0.228442,-2.572231,0.010159
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R227",0.508974,0.150921,3.372462,0.000756
"coefficient","d2_mod_tasp2_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.748251,0.559879,0.553549,0.383564,494.457923,388.693646,883.151569,38,2642,2680,13.012051,0.147121,88.444558,0,0.383564,2510.925487,2746.683293,0.380764,0.322207,"ecf_2R228",-0.64159,0.173725,-3.693129,0.000226
