"record_type","model_name","data_name","model_class","formula","created_at","bundle_created_at","n","r","r_squared","adj_r_squared","see","ss_regression","ss_residual","ss_total","df_regression","df_residual","df_total","ms_regression","ms_residual","f","significance","sigma","aic","bic","rmse","mae","term","estimate","std_error","t_value","p_value"
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R122",-0.277911,0.038708,-7.17972,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R124",-0.42634,0.086216,-4.94505,1e-06
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R126",0.353694,0.044223,7.998002,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R127",-0.331642,0.058312,-5.687387,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R128",-0.419668,0.037059,-11.324249,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R130",-0.690231,0.266488,-2.590102,0.009647
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R131",-0.280203,0.113943,-2.459155,0.01399
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R133",-0.317286,0.094329,-3.363599,0.00078
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R134",0.265895,0.066925,3.973043,7.3e-05
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R135",-0.123504,0.04253,-2.903915,0.003716
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R136",-0.158119,0.036042,-4.38706,1.2e-05
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R137",-0.655225,0.072776,-9.003351,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"(Intercept)",8.788496,0.214207,41.028082,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ln_landratio",0.115479,0.035523,3.250786,0.001165
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"lnsbldsfint",0.407892,0.033764,12.080665,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"half_duplex2story",-0.328696,0.187129,-1.756526,0.079115
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"large",0.051142,0.025027,2.043489,0.041103
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"largest",0.081012,0.042241,1.917852,0.055237
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"good",0.187219,0.05646,3.315929,0.000926
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"fair",-0.131621,0.019739,-6.668182,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"poor",-0.333378,0.062316,-5.349762,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"very_poor_unsound",-0.348652,0.187544,-1.859037,0.063133
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"qabove_avg",0.221735,0.122131,1.815553,0.069552
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"qbelow_avg",-0.068513,0.019494,-3.514467,0.000448
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"yb_pre_1929",-0.04211,0.025127,-1.675904,0.093875
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"yb_1946_to_1960",0.055878,0.01739,3.213218,0.001328
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"crawl",-0.122204,0.057937,-2.109239,0.035018
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"slab",-0.139678,0.062082,-2.249913,0.024536
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"garage",0.078282,0.016993,4.606787,4e-06
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"fireplace",0.046839,0.019582,2.391973,0.016828
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"central_air",0.050533,0.019535,2.586803,0.00974
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R102",-0.190452,0.068683,-2.772929,0.005594
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R103",0.157536,0.047122,3.343141,0.00084
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R105",-0.198097,0.033359,-5.938356,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R106",-0.143493,0.04966,-2.889518,0.00389
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R107",-0.184775,0.092358,-2.00064,0.045533
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R108",-0.266138,0.034366,-7.744209,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R113",-0.449088,0.068331,-6.572201,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R114",-0.134602,0.060245,-2.234251,0.02555
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R115",0.205478,0.066151,3.106182,0.001915
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R116",0.291358,0.04659,6.253655,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R118",-0.105502,0.039477,-2.672481,0.007576
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R119",-0.349496,0.046236,-7.558891,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R122",-0.275553,0.038725,-7.115666,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R124",-0.420763,0.086291,-4.876082,1e-06
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R126",0.351261,0.044487,7.895826,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R127",-0.332153,0.058495,-5.678342,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R128",-0.424247,0.037258,-11.38683,0
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R130",-0.696823,0.266554,-2.614193,0.008995
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R131",-0.281525,0.113634,-2.477467,0.013294
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R133",-0.316028,0.09447,-3.345279,0.000833
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R134",0.27489,0.067191,4.091142,4.4e-05
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R135",-0.122127,0.042596,-2.867142,0.004175
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R136",-0.165099,0.035929,-4.595186,5e-06
"coefficient","d1_mod_tasp2_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703282,0.494606,0.486566,0.371521,356.615392,364.393379,721.008771,42,2640,2682,8.490843,0.138028,61.515455,0,0.371521,2345.530428,2604.896825,0.368532,0.31062,"ecf_1R137",-0.650856,0.072824,-8.937324,0
